,,Frequency_Substation_01,Frequency_Substation_02,Frequency_Substation_03,Frequency_Substation_04,Frequency_Substation_05,Frequency_Substation_06,Frequency_Substation_07,Frequency_Substation_08,Frequency_Substation_09,Frequency_Substation_10
359,Frequency_Substation_01,0.9999999851423099,0.0941659762756316,-0.2965074325285224,-0.3420409071281685,-0.10421668549396969,-0.3228572210452034,-0.14166294713589844,-0.19665499302525993,0.14724846523617235,-0.07657060481594315
359,Frequency_Substation_02,0.0941659762756316,1.00000001210439,-0.13759040317853208,-0.12166998986984204,0.21699516181271247,-0.11703459839600905,0.28512661389474275,-0.1337056431485075,-0.023128391185129625,-0.04450758556033733
359,Frequency_Substation_03,-0.2965074325285224,-0.13759040317853208,1.0000000065003023,-0.022373786456108456,0.1925084404408784,0.036032984090411016,-0.2557144372306099,0.1387300669090706,-0.23228139508296225,-0.007013101938549525
359,Frequency_Substation_04,-0.3420409071281685,-0.12166998986984204,-0.022373786456108456,0.9999999815768282,-0.09816865128783149,-0.018766729361943756,0.03643624159772201,0.17345296422814632,-0.023947932389853713,0.19789576937367942
359,Frequency_Substation_05,-0.10421668549396969,0.21699516181271247,0.1925084404408784,-0.09816865128783149,1.0000000169586818,-0.07780961534255766,0.1001106750204963,-0.0868447307919104,-0.18950994877320987,-0.12613900956631055
359,Frequency_Substation_06,-0.3228572210452034,-0.11703459839600905,0.036032984090411016,-0.018766729361943756,-0.07780961534255766,1.000000018571776,0.14141910622481838,0.17200807583029476,-0.01746241682009676,-0.03953166064959607
359,Frequency_Substation_07,-0.14166294713589844,0.28512661389474275,-0.2557144372306099,0.03643624159772201,0.1001106750204963,0.14141910622481838,1.000000005759457,-0.05730093894405634,0.12476455304943765,0.18188729172864299
359,Frequency_Substation_08,-0.19665499302525993,-0.1337056431485075,0.1387300669090706,0.17345296422814632,-0.0868447307919104,0.17200807583029476,-0.05730093894405634,0.999999960961702,-0.14647823317287995,-0.17287644109845712
359,Frequency_Substation_09,0.14724846523617235,-0.023128391185129625,-0.23228139508296225,-0.023947932389853713,-0.18950994877320987,-0.01746241682009676,0.12476455304943765,-0.14647823317287995,0.999999963834531,0.10607921641365754
359,Frequency_Substation_10,-0.07657060481594315,-0.04450758556033733,-0.007013101938549525,0.19789576937367942,-0.12613900956631055,-0.03953166064959607,0.18188729172864299,-0.17287644109845712,0.10607921641365754,1.000000076123066
360,Frequency_Substation_01,0.9999999640545878,0.07922298619989822,-0.2780405060646665,-0.34019242868616123,-0.08309313483342907,-0.32064365694842145,-0.11701463525279188,-0.18134184559171543,0.18064241046833027,-0.06319993409738836
360,Frequency_Substation_02,0.07922298619989822,0.9999999964705553,-0.12741509179546914,-0.11687031292013542,0.22935583572825044,-0.10929179608316728,0.2915541617406528,-0.14604303706951402,-0.00681571602484074,-0.03716339245401223
360,Frequency_Substation_03,-0.2780405060646665,-0.12741509179546914,0.9999999907993651,-0.029209795852614056,0.175882524600823,0.029248458022130747,-0.2830220838099699,0.13056072692902207,-0.26460048501050687,-0.02020655660765837
360,Frequency_Substation_04,-0.34019242868616123,-0.11687031292013542,-0.029209795852614056,0.9999999949059464,-0.10507276665923042,-0.02022918874089675,0.029249092050858835,0.16526310329474736,-0.031369231802114955,0.19515337895694426
360,Frequency_Substation_05,-0.08309313483342907,0.22935583572825044,0.175882524600823,-0.10507276665923042,1.0000000215729554,-0.08497460459107363,0.08151987098034104,-0.09285168539679016,-0.2177666971122249,-0.13961638330562903
360,Frequency_Substation_06,-0.32064365694842145,-0.10929179608316728,0.029248458022130747,-0.02022918874089675,-0.08497460459107363,0.9999999858424165,0.13248635055596938,0.15808597552624998,-0.024546401052928657,-0.043460090444046556
360,Frequency_Substation_07,-0.11701463525279188,0.2915541617406528,-0.2830220838099699,0.029249092050858835,0.08151987098034104,0.13248635055596938,1.0000000541064764,-0.04906603780845733,0.09930121934573524,0.17061678773351438
360,Frequency_Substation_08,-0.18134184559171543,-0.14604303706951402,0.13056072692902207,0.16526310329474736,-0.09285168539679016,0.15808597552624998,-0.04906603780845733,0.9999999504900549,-0.16097513040545797,-0.1760250058078789
360,Frequency_Substation_09,0.18064241046833027,-0.00681571602484074,-0.26460048501050687,-0.031369231802114955,-0.2177666971122249,-0.024546401052928657,0.09930121934573524,-0.16097513040545797,0.9999999894238296,0.09320128974394506
360,Frequency_Substation_10,-0.06319993409738836,-0.03716339245401223,-0.02020655660765837,0.19515337895694426,-0.13961638330562903,-0.043460090444046556,0.17061678773351438,-0.1760250058078789,0.09320128974394506,1.0000000066651231
361,Frequency_Substation_01,1.0000000052434543,0.08853644511273494,-0.2758745608776006,-0.3291084240584616,-0.08162483408899326,-0.3029968983915336,-0.1177007502146368,-0.19215878653405793,0.18679859894628317,-0.06247779009541941
361,Frequency_Substation_02,0.08853644511273494,1.000000002873582,-0.14661041094881638,-0.14738395839389629,0.21615792181101237,-0.159158474781642,0.3197360190793972,-0.14619724085902694,0.007467197459669356,-0.08257495219000796
361,Frequency_Substation_03,-0.2758745608776006,-0.14661041094881638,1.0000000290748603,-0.019074042766350555,0.17896155544055203,0.050156197293830966,-0.2958581936735076,0.13666613131141095,-0.27333902130612553,0.006832830958142864
361,Frequency_Substation_04,-0.3291084240584616,-0.14738395839389629,-0.019074042766350555,0.9999999786398892,-0.10160170481943176,-0.0045407392055591194,0.007887506185119266,0.17976305005225818,-0.0480173298758336,0.21964126824509234
361,Frequency_Substation_05,-0.08162483408899326,0.21615792181101237,0.17896155544055203,-0.10160170481943176,0.9999999829356496,-0.07496624871858829,0.07205117024955371,-0.08966411795919063,-0.22178417078303747,-0.12405169886437878
361,Frequency_Substation_06,-0.3029968983915336,-0.159158474781642,0.050156197293830966,-0.0045407392055591194,-0.07496624871858829,0.9999999857231221,0.08519535247780653,0.1745328887947322,-0.0514869778536121,0.017934974185734105
361,Frequency_Substation_07,-0.1177007502146368,0.3197360190793972,-0.2958581936735076,0.007887506185119266,0.07205117024955371,0.08519535247780653,0.9999999669302574,-0.058321662066504146,0.11616792155316137,0.1143605796258075
361,Frequency_Substation_08,-0.19215878653405793,-0.14619724085902694,0.13666613131141095,0.17976305005225818,-0.08966411795919063,0.1745328887947322,-0.058321662066504146,0.9999999745417159,-0.16137269439380034,-0.15987357295439045
361,Frequency_Substation_09,0.18679859894628317,0.007467197459669356,-0.27333902130612553,-0.0480173298758336,-0.22178417078303747,-0.0514869778536121,0.11616792155316137,-0.16137269439380034,1.000000037494354,0.06625650311191675
361,Frequency_Substation_10,-0.06247779009541941,-0.08257495219000796,0.006832830958142864,0.21964126824509234,-0.12405169886437878,0.017934974185734105,0.1143605796258075,-0.15987357295439045,0.06625650311191675,1.0000000059273104
362,Frequency_Substation_01,1.0000000135978588,0.08228813274711876,-0.2851195164408006,-0.34559205922746816,-0.09783704672774877,-0.3043376777365763,-0.10132966889189764,-0.1613600632302543,0.19119464564517194,-0.05513069132140002
362,Frequency_Substation_02,0.08228813274711876,1.0000000178338508,-0.13001769982122682,-0.12108967753227516,0.23601715031559412,-0.15464377073394786,0.30007204065940213,-0.17368214767119136,-0.01729970334244919,-0.0847733831411406
362,Frequency_Substation_03,-0.2851195164408006,-0.13001769982122682,1.0000000297920322,-0.007154563582337803,0.18221651877057063,0.04957258062631785,-0.29672458901828286,0.12660924147904085,-0.25936345548323547,-0.0002784215332351185
362,Frequency_Substation_04,-0.34559205922746816,-0.12108967753227516,-0.007154563582337803,1.00000001270612,-0.07364644450194845,-0.0011115260677787737,-0.01234349643057103,0.13363799237770563,-0.0314374083075953,0.1996062578148738
362,Frequency_Substation_05,-0.09783704672774877,0.23601715031559412,0.18221651877057063,-0.07364644450194845,1.0000000652066712,-0.07328448915521703,0.061411044885945766,-0.10940257334595843,-0.20673927092258326,-0.13356631808713249
362,Frequency_Substation_06,-0.3043376777365763,-0.15464377073394786,0.04957258062631785,-0.0011115260677787737,-0.07328448915521703,0.9999999916576138,0.08460222664651443,0.16933130725863393,-0.0463513007748188,0.015760840060197453
362,Frequency_Substation_07,-0.10132966889189764,0.30007204065940213,-0.29672458901828286,-0.01234349643057103,0.061411044885945766,0.08460222664651443,0.9999999823846986,-0.04081612975729668,0.09779123602729774,0.12340007147583548
362,Frequency_Substation_08,-0.1613600632302543,-0.17368214767119136,0.12660924147904085,0.13363799237770563,-0.10940257334595843,0.16933130725863393,-0.04081612975729668,1.0000000322578995,-0.18688908452978759,-0.14086245042284143
362,Frequency_Substation_09,0.19119464564517194,-0.01729970334244919,-0.25936345548323547,-0.0314374083075953,-0.20673927092258326,-0.0463513007748188,0.09779123602729774,-0.18688908452978759,1.0000000039976409,0.07095603404329413
362,Frequency_Substation_10,-0.05513069132140002,-0.0847733831411406,-0.0002784215332351185,0.1996062578148738,-0.13356631808713249,0.015760840060197453,0.12340007147583548,-0.14086245042284143,0.07095603404329413,1.000000044542804
363,Frequency_Substation_01,0.9999999961762646,0.09969968327310556,-0.2729643003896885,-0.3378752972782238,-0.08819613229870199,-0.3097694551244304,-0.08754186178179578,-0.158834777826624,0.19995408047439273,-0.05321725883225891
363,Frequency_Substation_02,0.09969968327310556,0.9999999704705242,-0.12517696078612514,-0.14187290871851607,0.2554164696536942,-0.16394327740187115,0.3184281600861165,-0.2202864037117604,-0.026297894620717077,-0.12633532522039326
363,Frequency_Substation_03,-0.2729643003896885,-0.12517696078612514,0.9999999941359823,-0.007630824021604862,0.19123983542494727,0.042449913824153265,-0.280599288487006,0.12063088519929135,-0.25683503434439486,-0.010536903092125509
363,Frequency_Substation_04,-0.3378752972782238,-0.14187290871851607,-0.007630824021604862,1.000000014690432,-0.06331656989725078,-0.004403812767243859,-0.003295122109618215,0.10376402979723448,-0.042915990108997694,0.1735501017692263
363,Frequency_Substation_05,-0.08819613229870199,0.2554164696536942,0.19123983542494727,-0.06331656989725078,0.9999999880732954,-0.08068104933773716,0.07342653149818021,-0.10411109777940929,-0.19642174982466057,-0.13155164907984146
363,Frequency_Substation_06,-0.3097694551244304,-0.16394327740187115,0.042449913824153265,-0.004403812767243859,-0.08068104933773716,1.000000004011045,0.07341041686921601,0.17508616076601402,-0.050715575456948506,0.019626216771965112
363,Frequency_Substation_07,-0.08754186178179578,0.3184281600861165,-0.280599288487006,-0.003295122109618215,0.07342653149818021,0.07341041686921601,0.999999960924946,-0.03922361592796776,0.10698503630655067,0.12333798186412298
363,Frequency_Substation_08,-0.158834777826624,-0.2202864037117604,0.12063088519929135,0.10376402979723448,-0.10411109777940929,0.17508616076601402,-0.03922361592796776,1.0000000040931694,-0.21553700069567766,-0.1948514474922386
363,Frequency_Substation_09,0.19995408047439273,-0.026297894620717077,-0.25683503434439486,-0.042915990108997694,-0.19642174982466057,-0.050715575456948506,0.10698503630655067,-0.21553700069567766,0.999999985602579,0.050486481303102876
363,Frequency_Substation_10,-0.05321725883225891,-0.12633532522039326,-0.010536903092125509,0.1735501017692263,-0.13155164907984146,0.019626216771965112,0.12333798186412298,-0.1948514474922386,0.050486481303102876,0.9999999942289997
364,Frequency_Substation_01,1.0000000091331278,0.11364354521169888,-0.31485560797351525,-0.31986689338141294,-0.12733299089221567,-0.3153901680664929,-0.05744545118284641,-0.16537048547707028,0.23320372332548064,-0.050090816060926524
364,Frequency_Substation_02,0.11364354521169888,0.9999999800960869,-0.08800185800213943,-0.13017910395029186,0.2611511749105741,-0.15774112393982906,0.3451540232614452,-0.22769441830117448,-0.014387874461770518,-0.1199432135453118
364,Frequency_Substation_03,-0.31485560797351525,-0.08800185800213943,0.9999999710432529,0.04321514320050514,0.1296419409219588,0.03743355532747595,-0.22143634235636042,0.11128907904227722,-0.20729283715189914,-0.003189376684815479
364,Frequency_Substation_04,-0.31986689338141294,-0.13017910395029186,0.04321514320050514,1.0000000334953847,-0.026894820661107523,-0.00027112962657822415,-0.017181293703833117,0.10371096852176447,-0.06821260917124758,0.1731537226000292
364,Frequency_Substation_05,-0.12733299089221567,0.2611511749105741,0.1296419409219588,-0.026894820661107523,0.9999999967525347,-0.08982182664989163,0.11386782461363325,-0.11107265004006009,-0.15910744524197487,-0.13086323689541796
364,Frequency_Substation_06,-0.3153901680664929,-0.15774112393982906,0.03743355532747595,-0.00027112962657822415,-0.08982182664989163,0.9999999950170744,0.0780477756838131,0.17407723281783888,-0.04646720494411921,0.020217825533046185
364,Frequency_Substation_07,-0.05744545118284641,0.3451540232614452,-0.22143634235636042,-0.017181293703833117,0.11386782461363325,0.0780477756838131,1.0000000070549764,-0.04706236621063661,0.09200118779103779,0.12257128484648737
364,Frequency_Substation_08,-0.16537048547707028,-0.22769441830117448,0.11128907904227722,0.10371096852176447,-0.11107265004006009,0.17407723281783888,-0.04706236621063661,0.9999999615815233,-0.2194596365194125,-0.19514244856546514
364,Frequency_Substation_09,0.23320372332548064,-0.014387874461770518,-0.20729283715189914,-0.06821260917124758,-0.15910744524197487,-0.04646720494411921,0.09200118779103779,-0.2194596365194125,1.0000000365256256,0.04864996315779878
364,Frequency_Substation_10,-0.050090816060926524,-0.1199432135453118,-0.003189376684815479,0.1731537226000292,-0.13086323689541796,0.020217825533046185,0.12257128484648737,-0.19514244856546514,0.04864996315779878,1.000000033861128
365,Frequency_Substation_01,0.999999975665301,0.1158265105636695,-0.3116518953568167,-0.3159488350335703,-0.12588282477755727,-0.3282233483824711,-0.06494965833969614,-0.17151033391991294,0.25770024359614174,-0.064648703009103
365,Frequency_Substation_02,0.1158265105636695,0.9999999733100536,-0.10713180677504093,-0.11136426923414486,0.2315143213214337,-0.1599942241655281,0.35821727872875964,-0.24844184690446955,-0.007676444172886458,-0.1316528377975084
365,Frequency_Substation_03,-0.3116518953568167,-0.10713180677504093,0.9999999912227269,0.030490416119030816,0.13779388547704233,0.07503627871756245,-0.20188002626600554,0.15686401952765058,-0.2863946644306357,0.056844009898892225
365,Frequency_Substation_04,-0.3159488350335703,-0.11136426923414486,0.030490416119030816,0.9999999883123816,-0.047279472921825424,-0.005434723338454567,-0.009492964251255521,0.07407315769354926,-0.05716248463193233,0.16109913285825903
365,Frequency_Substation_05,-0.12588282477755727,0.2315143213214337,0.13779388547704233,-0.047279472921825424,1.0000000459054008,-0.07459874802385938,0.11100247814381639,-0.0649535145301044,-0.19516871665999908,-0.10006026029355945
365,Frequency_Substation_06,-0.3282233483824711,-0.1599942241655281,0.07503627871756245,-0.005434723338454567,-0.07459874802385938,0.9999999766245674,0.0504345228489271,0.16272172573109867,-0.00425624045201251,-0.014827788049713502
365,Frequency_Substation_07,-0.06494965833969614,0.35821727872875964,-0.20188002626600554,-0.009492964251255521,0.11100247814381639,0.0504345228489271,0.9999999967525997,-0.07972069644415727,0.15098101955063084,0.07955804461741704
